Day,Month,Year,Hour,Temp_C,Humidity_pct,Precipitation_mm,WindSpeed_kmh,CloudCover_pct,AtmosPressure_hPa,WeatherCondition
29,10,2020,21,26.1,93,0.0,5.6,86,1012.3,3
30,10,2020,0,25.3,96,0.0,5.7,72,1012.4,2
30,10,2020,3,24.6,95,0.4,7.8,75,1011.7,51
30,10,2020,6,24.0,96,0.8,5.5,90,1012.8,53
30,10,2020,9,27.2,82,0.1,5.5,40,1014.7,51
30,10,2020,12,28.0,84,0.1,12.0,57,1012.9,51
30,10,2020,15,27.4,85,0.3,10.5,28,1011.0,51
30,10,2020,18,25.3,96,0.4,4.4,47,1012.9,51
30,10,2020,21,25.1,95,0.5,7.2,100,1014.5,53
31,10,2020,0,24.7,94,0.8,7.8,53,1013.9,53
31,10,2020,3,24.8,96,0.8,9.0,100,1012.6,53
31,10,2020,6,24.7,93,1.7,11.4,100,1013.8,61
31,10,2020,9,26.7,85,0.6,16.3,91,1015.7,53
31,10,2020,12,26.6,87,1.1,16.6,100,1013.9,55
31,10,2020,15,26.2,86,0.6,16.4,67,1011.4,53
31,10,2020,18,25.2,94,0.5,9.0,100,1012.8,53
31,10,2020,21,24.9,94,0.3,7.4,100,1014.8,51
1,11,2020,0,24.8,90,0.5,13.0,83,1014.3,53
1,11,2020,3,24.4,92,0.3,12.0,100,1012.9,51
1,11,2020,6,24.3,94,0.9,8.9,100,1013.7,53
1,11,2020,9,26.3,84,0.5,13.8,95,1015.6,53
1,11,2020,12,27.6,74,1.2,19.9,82,1013.8,55
1,11,2020,15,26.9,72,1.2,18.0,89,1011.8,55
1,11,2020,18,24.7,84,0.5,9.0,36,1012.9,53
1,11,2020,21,23.9,90,0.3,7.3,83,1014.3,51
2,11,2020,0,23.8,93,0.3,4.6,100,1014.1,51
2,11,2020,3,23.5,94,0.3,6.0,100,1013.0,51
2,11,2020,6,23.3,89,0.0,5.8,100,1014.0,3
2,11,2020,9,26.1,73,0.2,12.2,97,1016.2,51
2,11,2020,12,27.4,62,0.0,14.2,97,1014.8,3
2,11,2020,15,26.6,66,0.0,11.7,88,1012.9,3
2,11,2020,18,24.8,78,0.3,6.8,52,1013.7,51
2,11,2020,21,23.7,92,0.1,4.1,96,1015.3,51
3,11,2020,0,23.3,88,0.2,8.3,91,1014.9,51
3,11,2020,3,23.0,92,0.8,5.8,96,1014.6,53
3,11,2020,6,22.6,93,0.1,4.1,73,1014.7,51
3,11,2020,9,24.9,83,0.2,12.6,76,1017.0,51
3,11,2020,12,26.3,77,0.2,16.9,100,1015.1,51
3,11,2020,15,26.2,72,0.1,17.3,100,1012.8,51
3,11,2020,18,24.9,76,0.0,10.1,99,1013.4,3
3,11,2020,21,23.5,85,0.0,6.8,96,1015.7,3
4,11,2020,0,23.0,89,0.4,8.1,100,1014.6,51
4,11,2020,3,22.8,92,1.2,7.1,100,1013.5,55
4,11,2020,6,23.3,89,0.1,7.3,96,1014.4,51
4,11,2020,9,24.2,91,1.1,10.2,100,1016.3,55
4,11,2020,12,25.6,81,0.1,16.6,100,1014.3,51
4,11,2020,15,25.2,81,0.7,16.3,100,1012.7,53
4,11,2020,18,23.6,85,0.2,11.4,100,1013.2,51
4,11,2020,21,23.3,90,1.5,9.3,100,1014.8,61
5,11,2020,0,22.9,92,1.7,6.4,100,1014.4,61
5,11,2020,3,22.5,92,1.9,8.6,100,1012.8,61
5,11,2020,6,22.7,92,1.7,8.5,100,1013.5,61
5,11,2020,9,23.5,90,2.5,9.8,100,1014.8,63
5,11,2020,12,23.4,89,1.8,16.5,100,1013.6,61
5,11,2020,15,23.4,91,2.9,16.4,100,1012.0,63
5,11,2020,18,22.9,91,8.9,13.5,100,1012.4,65
5,11,2020,21,23.6,94,9.5,19.4,100,1013.9,65
6,11,2020,0,24.4,93,4.8,18.5,100,1013.0,63
6,11,2020,3,24.6,93,2.3,20.2,100,1011.1,61
6,11,2020,6,24.3,96,3.6,20.0,96,1011.9,63
6,11,2020,9,25.6,93,1.0,20.1,90,1013.8,55
6,11,2020,12,25.2,95,2.3,23.4,98,1012.7,61
6,11,2020,15,25.3,93,0.8,21.6,96,1011.6,53
6,11,2020,18,24.5,94,0.4,18.5,100,1012.7,51
6,11,2020,21,24.3,94,0.8,14.3,100,1015.2,53
7,11,2020,0,24.2,94,0.8,11.8,100,1015.3,53
7,11,2020,3,24.3,89,0.4,12.2,100,1014.5,51
7,11,2020,6,23.9,93,0.5,3.9,100,1015.6,53
7,11,2020,9,24.9,85,0.6,6.6,100,1017.4,53
7,11,2020,12,25.4,86,0.6,12.3,100,1015.7,53
7,11,2020,15,26.3,70,0.0,18.1,13,1014.2,0
7,11,2020,18,23.9,81,0.0,6.8,32,1015.2,1
7,11,2020,21,23.8,85,0.1,7.5,72,1016.8,51
8,11,2020,0,22.6,90,0.2,6.8,45,1016.2,51
8,11,2020,3,22.4,91,0.1,6.6,100,1014.5,51
8,11,2020,6,22.1,92,0.1,6.0,47,1015.7,51
8,11,2020,9,25.1,77,0.3,14.3,81,1017.8,51
8,11,2020,12,27.3,64,0.0,16.3,100,1015.7,3
8,11,2020,15,26.5,70,0.0,19.6,37,1013.9,1
8,11,2020,18,24.6,79,0.4,13.0,88,1014.9,51
8,11,2020,21,24.3,82,0.1,11.2,100,1015.5,51
9,11,2020,0,22.9,94,1.7,12.6,100,1014.9,61
9,11,2020,3,23.6,87,0.8,16.3,100,1013.3,53
9,11,2020,6,23.5,91,0.6,16.2,100,1013.6,53
9,11,2020,9,24.4,82,0.2,20.9,100,1015.5,51
9,11,2020,12,24.8,78,1.4,19.5,100,1013.6,61
9,11,2020,15,23.2,89,2.2,21.0,100,1012.4,61
9,11,2020,18,21.9,89,5.1,20.5,100,1013.2,63
9,11,2020,21,22.4,92,6.9,20.3,100,1014.6,63
10,11,2020,0,21.5,91,5.1,24.0,100,1013.4,63
10,11,2020,3,21.9,92,8.5,26.3,100,1011.3,65
10,11,2020,6,22.0,91,8.9,25.3,100,1011.7,65
10,11,2020,9,22.3,92,19.2,25.0,100,1013.8,65
10,11,2020,12,24.0,94,4.5,36.8,100,1011.8,63
10,11,2020,15,24.2,93,1.2,30.8,100,1010.1,55
10,11,2020,18,24.1,92,5.1,33.8,100,1011.2,63
10,11,2020,21,24.7,94,0.9,25.0,100,1012.5,53
11,11,2020,0,24.4,94,1.3,22.7,99,1012.7,61
11,11,2020,3,24.2,92,0.9,18.8,99,1011.5,53
11,11,2020,6,24.5,94,0.9,19.2,99,1012.7,53
11,11,2020,9,24.7,92,8.3,24.4,100,1013.8,65
11,11,2020,12,25.4,90,1.5,31.4,100,1012.8,61
11,11,2020,15,24.7,90,1.7,27.0,100,1011.8,61
11,11,2020,18,24.3,94,1.3,17.3,100,1014.2,61
11,11,2020,21,24.6,94,0.5,19.2,100,1015.9,53
12,11,2020,0,24.3,94,1.5,16.6,100,1015.7,61
12,11,2020,3,23.9,94,1.1,18.7,100,1013.9,55
12,11,2020,6,23.9,92,0.6,17.6,89,1015.1,53
12,11,2020,9,25.3,83,0.4,20.7,89,1017.6,51
12,11,2020,12,26.5,77,0.3,23.7,44,1015.9,51
12,11,2020,15,25.6,76,0.2,23.2,29,1014.4,51
12,11,2020,18,24.0,77,0.1,16.9,100,1015.6,51
12,11,2020,21,23.7,75,0.0,11.0,37,1016.8,1
13,11,2020,0,22.7,87,0.0,10.0,31,1015.6,1
13,11,2020,3,21.6,91,0.2,6.2,55,1013.8,51
13,11,2020,6,21.9,93,0.9,9.3,97,1014.5,53
13,11,2020,9,24.0,83,0.3,12.2,74,1016.0,51
13,11,2020,12,26.5,68,0.0,20.5,92,1013.5,3
13,11,2020,15,25.5,68,0.0,21.9,98,1011.4,3
13,11,2020,18,23.9,71,0.0,13.9,98,1012.6,3
13,11,2020,21,24.1,65,0.0,13.6,98,1013.0,3
14,11,2020,0,23.6,68,0.0,16.0,100,1012.6,3
14,11,2020,3,22.7,77,0.2,15.3,100,1010.7,51
14,11,2020,6,21.7,89,0.5,13.5,100,1011.1,53
14,11,2020,9,22.6,85,0.4,17.3,100,1012.1,51
14,11,2020,12,24.3,84,0.7,17.6,100,1009.1,53
14,11,2020,15,23.4,86,5.2,27.2,100,1005.0,63
14,11,2020,18,22.4,84,7.0,32.6,100,1004.1,63
14,11,2020,21,22.6,81,1.5,37.0,99,1004.5,61
15,11,2020,0,24.8,69,0.3,23.7,100,1006.4,51
15,11,2020,3,23.3,86,0.1,15.6,100,1006.5,51
15,11,2020,6,22.4,92,0.1,3.8,100,1008.9,51
15,11,2020,9,23.9,88,1.1,1.9,100,1012.6,55
15,11,2020,12,27.1,77,0.0,3.3,100,1012.1,3
15,11,2020,15,27.6,82,0.9,10.9,99,1010.5,53
15,11,2020,18,25.2,92,0.0,11.4,100,1012.1,3
15,11,2020,21,24.8,94,0.0,10.1,84,1014.3,3
16,11,2020,0,24.4,95,0.1,8.4,100,1013.9,51
16,11,2020,3,24.1,95,0.1,8.7,71,1012.6,51
16,11,2020,6,24.0,95,0.1,5.1,53,1013.6,51
16,11,2020,9,25.9,93,0.3,11.2,65,1015.7,51
16,11,2020,12,27.3,85,0.3,11.9,32,1014.6,51
16,11,2020,15,26.7,84,0.4,10.2,53,1012.8,51
16,11,2020,18,24.5,95,0.2,4.0,49,1013.7,51
16,11,2020,21,24.4,91,0.5,6.1,80,1015.3,53
17,11,2020,0,23.9,95,0.1,4.4,100,1014.4,51
17,11,2020,3,23.8,94,0.1,1.9,78,1012.1,51
17,11,2020,6,23.7,93,0.4,0.7,92,1012.8,51
17,11,2020,9,26.0,84,0.5,8.2,99,1014.6,53
17,11,2020,12,27.7,73,0.0,10.5,63,1012.9,2
17,11,2020,15,26.6,81,0.0,10.8,28,1011.0,1
17,11,2020,18,24.0,94,0.0,6.4,21,1011.7,1
17,11,2020,21,24.4,93,0.1,3.1,33,1013.0,51
18,11,2020,0,23.4,98,0.1,4.3,96,1012.6,51
18,11,2020,3,23.7,96,0.1,5.0,100,1010.7,51
18,11,2020,6,23.8,94,0.0,5.5,98,1011.1,3
18,11,2020,9,26.6,81,0.0,4.3,80,1012.5,3
18,11,2020,12,27.4,81,0.0,10.2,50,1011.0,2
18,11,2020,15,27.0,83,0.0,11.5,45,1009.4,1
18,11,2020,18,24.6,95,0.0,5.1,27,1010.7,1
18,11,2020,21,25.1,92,0.1,1.6,19,1012.1,51
19,11,2020,0,23.6,99,0.0,2.9,22,1011.7,1
19,11,2020,3,23.7,99,0.0,4.1,32,1010.4,1
19,11,2020,6,23.3,99,0.0,3.3,21,1010.9,1
19,11,2020,9,27.3,79,0.0,1.5,61,1012.6,2
19,11,2020,12,28.4,78,0.1,10.6,33,1010.5,51
19,11,2020,15,27.1,82,0.0,11.0,34,1008.5,1
19,11,2020,18,24.9,93,0.0,5.4,18,1009.7,0
19,11,2020,21,24.7,96,0.0,4.0,18,1010.9,0
20,11,2020,0,23.2,98,0.0,6.8,5,1010.6,0
20,11,2020,3,22.8,100,0.0,1.8,100,1010.2,3
20,11,2020,6,22.5,99,0.0,3.1,100,1011.5,3
20,11,2020,9,26.7,80,0.0,1.0,3,1013.4,0
20,11,2020,12,28.3,77,0.0,11.8,32,1011.8,1
20,11,2020,15,27.1,79,0.0,12.2,60,1010.0,2
20,11,2020,18,24.9,91,0.0,5.8,8,1011.1,0
20,11,2020,21,24.3,96,0.0,4.6,5,1012.7,0
21,11,2020,0,24.2,94,0.0,4.1,2,1012.0,0
21,11,2020,3,22.5,99,0.0,4.7,100,1010.4,3
21,11,2020,6,22.4,99,0.0,3.4,100,1011.1,3
21,11,2020,9,26.7,77,0.0,2.4,9,1013.5,0
21,11,2020,12,28.8,71,0.0,11.0,10,1012.1,0
21,11,2020,15,26.9,82,0.0,13.4,30,1010.6,1
21,11,2020,18,24.1,92,0.0,5.8,3,1012.2,0
21,11,2020,21,23.8,94,0.0,4.3,33,1013.9,1
22,11,2020,0,23.0,97,0.0,3.9,96,1013.7,3
22,11,2020,3,22.6,98,0.0,3.9,30,1012.6,1
22,11,2020,6,22.0,99,0.0,6.9,100,1013.5,3
22,11,2020,9,26.7,77,0.0,3.0,27,1015.9,1
22,11,2020,12,28.1,72,0.2,9.6,48,1014.6,51
22,11,2020,15,26.9,80,0.0,12.2,32,1012.9,1
22,11,2020,18,24.2,93,0.0,6.5,17,1014.0,0
22,11,2020,21,23.6,94,0.2,4.7,28,1015.9,51
23,11,2020,0,23.8,94,0.3,3.8,74,1015.5,51
23,11,2020,3,23.1,96,0.2,4.0,36,1014.2,51
23,11,2020,6,23.2,95,0.3,5.9,45,1015.1,51
23,11,2020,9,25.5,87,0.1,10.5,36,1017.1,51
23,11,2020,12,27.5,72,0.1,13.8,18,1015.4,51
23,11,2020,15,26.9,74,0.2,14.6,28,1013.7,51
23,11,2020,18,24.1,92,0.2,5.0,75,1014.7,51
23,11,2020,21,24.1,94,0.2,3.7,59,1016.1,51
24,11,2020,0,23.8,94,0.9,2.3,100,1015.7,53
24,11,2020,3,23.9,92,0.4,6.3,95,1014.5,51
24,11,2020,6,23.7,94,0.5,8.6,79,1015.3,53
24,11,2020,9,25.4,86,0.2,7.9,62,1017.1,51
24,11,2020,12,27.3,78,0.2,15.9,51,1014.8,51
24,11,2020,15,26.4,82,0.3,16.0,32,1012.9,51
24,11,2020,18,23.9,93,0.8,9.0,57,1014.1,53
24,11,2020,21,23.6,93,0.9,10.2,98,1016.0,53
25,11,2020,0,23.2,92,0.6,4.6,100,1015.6,53
25,11,2020,3,23.4,97,1.2,2.5,100,1014.2,55
25,11,2020,6,23.5,95,0.3,4.9,99,1015.1,51
25,11,2020,9,25.6,82,0.3,11.0,77,1017.1,51
25,11,2020,12,27.0,78,0.1,14.0,42,1015.1,51
